reE,imE,inv_abs_det
22.633030303030303,-4.696969696969697,0.39633927461266877
22.633030303030303,-4.545454545454546,0.4139586738711478
22.633030303030303,-4.393939393939394,0.4316670095789763
22.633030303030303,-4.242424242424242,0.4494398845398424
22.633030303030303,-4.090909090909091,0.4672557297301317
22.633030303030303,-3.9393939393939394,0.48509589022929894
22.633030303030303,-3.787878787878788,0.5029446553303516
22.633030303030303,-3.6363636363636362,0.5207892382377547
22.633030303030303,-3.484848484848485,0.5386197112944934
22.633030303030303,-3.3333333333333335,0.5564289030012952
22.633030303030303,-3.1818181818181817,0.5742122632206044
22.633030303030303,-3.0303030303030303,0.5919677029149596
22.633030303030303,-2.878787878787879,0.6096954145719529
22.633030303030303,-2.727272727272727,0.6273976791362559
22.633030303030303,-2.5757575757575757,0.6450786648251868
22.633030303030303,-2.4242424242424243,0.6627442226728691
22.633030303030303,-2.272727272727273,0.6804016830545205
22.633030303030303,-2.121212121212121,0.6980596568146882
22.633030303030303,-1.9696969696969697,0.7157278439845084
22.633030303030303,-1.8181818181818181,0.7334168524479099
22.633030303030303,-1.6666666666666667,0.7511380283232207
22.633030303030303,-1.5151515151515151,0.7689032992800614
22.633030303030303,-1.3636363636363635,0.7867250315230561
22.633030303030303,-1.2121212121212122,0.8046159007493857
22.633030303030303,-1.0606060606060606,0.8225887770299376
22.633030303030303,-0.9090909090909091,0.840656623272535
22.633030303030303,-0.7575757575757576,0.8588324066977449
22.633030303030303,-0.6060606060606061,0.8771290225878104
22.633030303030303,-0.45454545454545453,0.8955592294507153
22.633030303030303,-0.30303030303030304,0.914135594668119
22.633030303030303,-0.15151515151515152,0.9328704496597808
22.633030303030303,0.0,0.9517758535921954
23.34,-15.0,0.0012241294193705585
23.34,-14.848484848484848,0.0013497880672521153
23.34,-14.696969696969697,0.001488606710207984
23.34,-14.545454545454545,0.0016419874936605507
23.34,-14.393939393939394,0.0018114837499141707
23.34,-14.242424242424242,0.001998816318241819
23.34,-14.090909090909092,0.002205891586696728
23.34,-13.93939393939394,0.0024348214225625073
23.34,-13.787878787878787,0.0026879451702283624
23.34,-13.636363636363637,0.002967853906727314
23.34,-13.484848484848484,0.0032774171557250747
23.34,-13.333333333333334,0.0036198122697603404
23.34,-13.181818181818182,0.003998556697198305
23.34,-13.030303030303031,0.00441754335359996
23.34,-12.878787878787879,0.004881079315686807
23.34,-12.727272727272727,0.005393928048084937
23.34,-12.575757575757576,0.0059613553564361686
23.34,-12.424242424242424,0.0065891792326185205
23.34,-12.272727272727273,0.007283823715488073
23.34,-12.121212121212121,0.008052376829788765
23.34,-11.969696969696969,0.00890265258194694
23.34,-11.818181818181818,0.009843256878747484
23.34,-11.666666666666666,0.010883657086819877
23.34,-11.515151515151516,0.012034254759894164
23.34,-11.363636363636363,0.013306460818494927
23.34,-11.212121212121213,0.014712772163900253
23.34,-11.06060606060606,0.016266848335219877
23.34,-10.909090909090908,0.01798358636594099
23.34,-10.757575757575758,0.019879191455921257
23.34,-10.606060606060606,0.02197124044083814
23.34,-10.454545454545455,0.024278734312158747
23.34,-10.303030303030303,0.026822135222570938
23.34,-10.151515151515152,0.029623382520865243
23.34,-10.0,0.03270588142765769
23.34,-9.848484848484848,0.03609445704005579
23.34,-9.696969696969697,0.03981526551571933
23.34,-9.545454545454545,0.04389565364124193
23.34,-9.393939393939394,0.04836395767726645
23.34,-9.242424242424242,0.05324923256899041
23.34,-9.090909090909092,0.05858090352194318
23.34,-8.93939393939394,0.06438833379330644
23.34,-8.787878787878787,0.0707003055571315
23.34,-8.636363636363637,0.07754441504351382
23.34,-8.484848484848484,0.08494638890988215
23.34,-8.333333333333334,0.09292933590459415
23.34,-8.181818181818182,0.10151295603640902
23.34,-8.030303030303031,0.1107127381010162
23.34,-7.878787878787879,0.12053918467247629
23.34,-7.7272727272727275,0.1309971104106687
23.34,-7.575757575757576,0.14208506347020583
23.34,-7.424242424242424,0.15379491965066994
23.34,-7.2727272727272725,0.16611169371130996
23.34,-7.121212121212121,0.1790136015564311
23.34,-6.96969696969697,0.19247239115342057
23.34,-6.818181818181818,0.20645394036522924
23.34,-6.666666666666667,0.22091909849884098
23.34,-6.515151515151516,0.2358247279799582
23.34,-6.363636363636363,0.25112488593768634
23.34,-6.212121212121212,0.2667720749413182
23.34,-6.0606060606060606,0.2827184890640503
23.34,-5.909090909090909,0.2989171860374762
23.34,-5.757575757575758,0.31532312747651575
23.34,-5.606060606060606,0.33189404502402753
23.34,-5.454545454545454,0.3485911083162294
23.34,-5.303030303030303,0.3653793884395341
23.34,-5.151515151515151,0.38222812600232176
23.34,-5.0,0.39911082474375065
23.34,-4.848484848484849,0.4160051991803268
23.34,-4.696969696969697,0.43289300826847316
23.34,-4.545454545454546,0.4497598070520824
23.34,-4.393939393939394,0.4665946456551906
23.34,-4.242424242424242,0.48338974072463414
23.34,-4.090909090909091,0.500140139395325
23.34,-3.9393939393939394,0.5168433907363678
23.34,-3.787878787878788,0.5334992349271318
23.34,-3.6363636363636362,0.5501093163974669
23.34,-3.484848484848485,0.566676923969139
23.34,-3.3333333333333335,0.5832067586573916
23.34,-3.1818181818181817,0.5997047281550332
23.34,-3.0303030303030303,0.6161777660068009
23.34,-2.878787878787879,0.6326336729543233
23.34,-2.727272727272727,0.6490809777624167
23.34,-2.5757575757575757,0.6655288149105064
23.34,-2.4242424242424243,0.6819868167555037
23.34,-2.272727272727273,0.6984650180715587
23.34,-2.121212121212121,0.7149737711959393
23.34,-1.9696969696969697,0.731523670324263
23.34,-1.8181818181818181,0.7481254837805253
23.34,-1.6666666666666667,0.7647900933280691
23.34,-1.5151515151515151,0.7815284397829724
23.34,-1.3636363636363635,0.7983514743436116
23.34,-1.2121212121212122,0.8152701151634681
23.34,-1.0606060606060606,0.832295208775096
23.34,-0.9090909090909091,0.849437496028018
23.34,-0.7575757575757576,0.8667075822384817
23.34,-0.6060606060606061,0.8841159112697037
23.34,-0.45454545454545453,0.9016727432728573
23.34,-0.30303030303030304,0.9193881358245685
23.34,-0.15151515151515152,0.9372719281997985
23.34,0.0,0.9553337285209783
24.046969696969697,-15.0,0.001420197147066497
24.046969696969697,-14.848484848484848,0.0015653024913520744
24.046969696969697,-14.696969696969697,0.0017255594594742562
24.046969696969697,-14.545454545454545,0.0019025835683182766
24.046969696969697,-14.393939393939394,0.0020981659235450663
24.046969696969697,-14.242424242424242,0.002314292590355907
24.046969696969697,-14.090909090909092,0.0025531661091799333
24.046969696969697,-13.93939393939394,0.002817229387698835
24.046969696969697,-13.787878787878787,0.003109192222852078
24.046969696969697,-13.636363636363637,0.0034320607298836234
24.046969696969697,-13.484848484848484,0.0037891699798161048
24.046969696969697,-13.333333333333334,0.00418422017154842
24.046969696969697,-13.181818181818182,0.004621316689414977
24.046969696969697,-13.030303030303031,0.005105014420621793
24.046969696969697,-12.878787878787879,0.005640366728205484
24.046969696969697,-12.727272727272727,0.006232979492308515
24.046969696969697,-12.575757575757576,0.006889070643274643
24.046969696969697,-12.424242424242424,0.0076155356111983746
24.046969696969697,-12.272727272727273,0.008420019103967292
24.046969696969697,-12.121212121212121,0.009310993594072794
24.046969696969697,-11.969696969696969,0.010297844836492761
24.046969696969697,-11.818181818181818,0.011390964646685727
24.046969696969697,-11.666666666666666,0.01260185102762841
24.046969696969697,-11.515151515151516,0.01394321553326602
24.046969696969697,-11.363636363636363,0.015429097474526475
24.046969696969697,-11.212121212121213,0.017074984190721378
24.046969696969697,-11.06060606060606,0.018897936096496287
24.046969696969697,-10.909090909090908,0.020916714540158695
24.046969696969697,-10.757575757575758,0.023151909635707905
24.046969696969697,-10.606060606060606,0.025626064116300144
24.046969696969697,-10.454545454545455,0.02836378785673409
24.046969696969697,-10.303030303030303,0.031391855983339094
24.046969696969697,-10.151515151515152,0.034739281395411936
24.046969696969697,-10.0,0.03843735004450586
24.046969696969697,-9.848484848484848,0.0425196044709174
24.046969696969697,-9.696969696969697,0.04702175794999733
24.046969696969697,-9.545454545454545,0.05198151830864635
24.046969696969697,-9.393939393939394,0.05743829731144528
24.046969696969697,-9.242424242424242,0.06343277892996706
24.046969696969697,-9.090909090909092,0.07000631845299594
24.046969696969697,-8.93939393939394,0.07720014516958534
24.046969696969697,-8.787878787878787,0.08505434540819262
24.046969696969697,-8.636363636363637,0.0936066113791521
24.046969696969697,-8.484848484848484,0.10289075590998072
24.046969696969697,-8.333333333333334,0.11293501488149077
24.046969696969697,-8.181818181818182,0.12376018833764404
24.046969696969697,-8.030303030303031,0.13537770689167292
24.046969696969697,-7.878787878787879,0.14778774924685492
24.046969696969697,-7.7272727272727275,0.16097757400021323
24.046969696969697,-7.575757575757576,0.17492025657119703
24.046969696969697,-7.424242424242424,0.18957403068823706
24.046969696969697,-7.2727272727272725,0.20488241433150772
24.046969696969697,-7.121212121212121,0.22077524657677827
24.046969696969697,-6.96969696969697,0.23717067502085148
24.046969696969697,-6.818181818181818,0.2539780226014438
24.046969696969697,-6.666666666666667,0.2711013453521438
24.046969696969697,-6.515151515151516,0.2884433919076855
24.046969696969697,-6.363636363636363,0.30590961367266173
24.046969696969697,-6.212121212121212,0.32341186632454255
24.046969696969697,-6.0606060606060606,0.3408714911867922
24.046969696969697,-5.909090909090909,0.3582215580577472
24.046969696969697,-5.757575757575758,0.37540816850813413
24.046969696969697,-5.606060606060606,0.3923908362494702
24.046969696969697,-5.454545454545454,0.4091420581185826
24.046969696969697,-5.303030303030303,0.42564625281329715
24.046969696969697,-5.151515151515151,0.44189827152742484
24.046969696969697,-5.0,0.4579016797332482
24.046969696969697,-4.848484848484849,0.4736669818479869
24.046969696969697,-4.696969696969697,0.4892099209145781
24.046969696969697,-4.545454545454546,0.5045499429076981
24.046969696969697,-4.393939393939394,0.5197088763683549
24.046969696969697,-4.242424242424242,0.5347098464216328
24.046969696969697,-4.090909090909091,0.5495764190796684
24.046969696969697,-3.9393939393939394,0.5643319566602597
24.046969696969697,-3.787878787878788,0.5789991568363876
24.046969696969697,-3.6363636363636362,0.5935997446242222
24.046969696969697,-3.484848484848485,0.6081542869177472
24.046969696969697,-3.3333333333333335,0.6226821016372941
24.046969696969697,-3.1818181818181817,0.6372012371442519
24.046969696969697,-3.0303030303030303,0.6517285015581726
24.046969696969697,-2.878787878787879,0.6662795255279803
24.046969696969697,-2.727272727272727,0.6808688455847969
24.046969696969697,-2.5757575757575757,0.6955099983094275
24.046969696969697,-2.4242424242424243,0.7102156181445597
24.046969696969697,-2.272727272727273,0.7249975337872854
24.046969696969697,-2.121212121212121,0.7398668597596308
24.046969696969697,-1.9696969696969697,0.7548340810341427
24.046969696969697,-1.8181818181818181,0.7699091295515698
24.046969696969697,-1.6666666666666667,0.7851014521683424
24.046969696969697,-1.5151515151515151,0.8004200700661753
24.046969696969697,-1.3636363636363635,0.8158736299904934
24.046969696969697,-1.2121212121212122,0.8314704478962568
24.046969696969697,-1.0606060606060606,0.8472185457006042
24.046969696969697,-0.9090909090909091,0.8631256818953921
24.046969696969697,-0.7575757575757576,0.8791993767795238
24.046969696969697,-0.6060606060606061,0.895446933045114
24.046969696969697,-0.45454545454545453,0.9118754524048356
24.046969696969697,-0.30303030303030304,0.9284918488887579
24.046969696969697,-0.15151515151515152,0.9453028593737426
24.046969696969697,0.0,0.9623150518415953
24.753939393939394,-15.0,0.0016409198059419304
24.753939393939394,-14.848484848484848,0.0018077747985794047
24.753939393939394,-14.696969696969697,0.0019920019135655095
24.753939393939394,-14.545454545454545,0.0021954558668697967
24.753939393939394,-14.393939393939394,0.0024201949557927545
24.753939393939394,-14.242424242424242,0.002668504113016476
24.753939393939394,-14.090909090909092,0.0029429206622830556
24.753939393939394,-13.93939393939394,0.003246263102876295
24.753939393939394,-13.787878787878787,0.0035816632903942713
24.753939393939394,-13.636363636363637,0.003952602426377105
24.753939393939394,-13.484848484848484,0.004362951319635725
24.753939393939394,-13.333333333333334,0.004817015437998351
24.753939393939394,-13.181818181818182,0.005319585331010031
24.753939393939394,-13.030303030303031,0.005875993072096665
24.753939393939394,-12.878787878787879,0.006492175442887695
24.753939393939394,-12.727272727272727,0.007174744662499102
24.753939393939394,-12.575757575757576,0.007931067549910159
24.753939393939394,-12.424242424242424,0.008769354096701683
24.753939393939394,-12.272727272727273,0.009698756518016799
24.753939393939394,-12.121212121212121,0.010729479937848363
24.753939393939394,-11.969696969696969,0.011872905944912865
24.753939393939394,-11.818181818181818,0.013141730318875274
24.753939393939394,-11.666666666666666,0.01455011626110709
24.753939393939394,-11.515151515151516,0.0161138644517201
24.753939393939394,-11.363636363636363,0.017850601170149014
24.753939393939394,-11.212121212121213,0.01977998552496614
24.753939393939394,-11.06060606060606,0.02192393649124884
24.753939393939394,-10.909090909090908,0.024306879884142974
24.753939393939394,-10.757575757575758,0.026956014514976936
24.753939393939394,-10.606060606060606,0.02990159546042635
24.753939393939394,-10.454545454545455,0.033177230465818254
24.753939393939394,-10.303030303030303,0.036820182792721555
24.753939393939394,-10.151515151515152,0.0408716700437232
24.753939393939394,-10.0,0.04537714332632706
24.753939393939394,-9.848484848484848,0.0503865241649457
24.753939393939394,-9.696969696969697,0.055954367402724955
